39,Government,Bachelors,Never-married,White,Male,United-States,<=50K
50,Self-employed,Bachelors,Married-civ-spouse,White,Male,United-States,<=50K
38,Private,HS-grad,Divorced,White,Male,United-States,<=50K
53,Private,11th,Married-civ-spouse,Black,Male,United-States,<=50K
28,Private,Bachelors,Married-civ-spouse,Black,Female,Cuba,<=50K
37,Private,Masters,Married-civ-spouse,White,Female,United-States,<=50K
49,Private,9th,Married-spouse-absent,Black,Female,Jamaica,<=50K
52,Self-employed,HS-grad,Married-civ-spouse,White,Male,United-States,>50K
31,Private,Masters,Never-married,White,Female,United-States,>50K
42,Private,Bachelors,Married-civ-spouse,White,Male,United-States,>50K
37,Private,Some-college,Married-civ-spouse,Black,Male,United-States,>50K
30,Government,Bachelors,Married-civ-spouse,Asian-Pac-Islander,Male,India,>50K
23,Private,Bachelors,Never-married,White,Female,United-States,<=50K
32,Private,Assoc-acdm,Never-married,Black,Male,United-States,<=50K
40,Private,Assoc-voc,Married-civ-spouse,Asian-Pac-Islander,Male,NA,>50K
34,Private,7th-8th,Married-civ-spouse,Amer-Indian-Eskimo,Male,Mexico,<=50K
25,Self-employed,HS-grad,Never-married,White,Male,United-States,<=50K
32,Private,HS-grad,Never-married,White,Male,United-States,<=50K
38,Private,11th,Married-civ-spouse,White,Male,United-States,<=50K
43,Self-employed,Masters,Divorced,White,Female,United-States,>50K
40,Private,Doctorate,Married-civ-spouse,White,Male,United-States,>50K
54,Private,HS-grad,Separated,Black,Female,United-States,<=50K
35,Federal-gov,9th,Married-civ-spouse,Black,Male,United-States,<=50K
43,Private,11th,Married-civ-spouse,White,Male,United-States,<=50K
59,Private,HS-grad,Divorced,White,Female,United-States,<=50K
56,Government,Bachelors,Married-civ-spouse,White,Male,United-States,>50K
19,Private,HS-grad,Never-married,White,Male,United-States,<=50K
54,NA,Some-college,Married-civ-spouse,Asian-Pac-Islander,Male,South,>50K
39,Private,HS-grad,Divorced,White,Male,United-States,<=50K
49,Private,HS-grad,Married-civ-spouse,White,Male,United-States,<=50K
23,Government,Assoc-acdm,Never-married,White,Male,United-States,<=50K
20,Private,Some-college,Never-married,Black,Male,United-States,<=50K
45,Private,Bachelors,Divorced,White,Male,United-States,<=50K
30,Federal-gov,Some-college,Married-civ-spouse,White,Male,United-States,<=50K
22,Government,Some-college,Married-civ-spouse,Black,Male,United-States,<=50K
48,Private,11th,Never-married,White,Male,Puerto-Rico,<=50K
21,Private,Some-college,Never-married,White,Male,United-States,<=50K
19,Private,HS-grad,Married-AF-spouse,White,Female,United-States,<=50K
31,Private,Some-college,Married-civ-spouse,White,Male,NA,>50K
48,Self-employed,Assoc-acdm,Married-civ-spouse,White,Male,United-States,<=50K
31,Private,9th,Married-civ-spouse,White,Male,United-States,<=50K
53,Self-employed,Bachelors,Married-civ-spouse,White,Male,United-States,<=50K
24,Private,Bachelors,Married-civ-spouse,White,Male,United-States,<=50K
49,Private,HS-grad,Separated,White,Female,United-States,<=50K
25,Private,HS-grad,Never-married,White,Male,United-States,<=50K
57,Federal-gov,Bachelors,Married-civ-spouse,Black,Male,United-States,>50K
53,Private,HS-grad,Married-civ-spouse,White,Male,United-States,<=50K
44,Private,Masters,Divorced,White,Female,United-States,<=50K
41,Government,Assoc-voc,Married-civ-spouse,White,Male,United-States,<=50K
29,Private,Assoc-voc,Never-married,White,Male,United-States,<=50K
25,Private,Some-college,Married-civ-spouse,Other,Female,United-States,<=50K
18,Private,HS-grad,Never-married,White,Female,NA,<=50K
47,Private,Prof-school,Married-civ-spouse,White,Female,Honduras,>50K
50,Federal-gov,Bachelors,Divorced,White,Male,United-States,>50K
47,Self-employed,HS-grad,Divorced,White,Male,United-States,<=50K
43,Private,Some-college,Married-civ-spouse,White,Male,United-States,>50K
46,Private,5th-6th,Married-civ-spouse,White,Male,Mexico,<=50K
35,Private,Assoc-voc,Married-civ-spouse,White,Male,Puerto-Rico,<=50K
41,Private,HS-grad,Married-civ-spouse,White,Male,United-States,<=50K
30,Private,HS-grad,Married-civ-spouse,White,Male,United-States,<=50K
30,Private,Bachelors,Married-civ-spouse,White,Male,United-States,<=50K
32,NA,7th-8th,Married-spouse-absent,White,Male,NA,<=50K
48,Private,HS-grad,Married-civ-spouse,White,Male,United-States,<=50K
42,Private,Doctorate,Married-civ-spouse,White,Male,United-States,>50K
29,Private,Some-college,Divorced,White,Male,United-States,<=50K
36,Private,HS-grad,Married-civ-spouse,White,Male,United-States,<=50K
28,Private,Some-college,Divorced,White,Female,United-States,<=50K
53,Private,HS-grad,Married-civ-spouse,White,Female,United-States,>50K
49,Self-employed,Some-college,Married-civ-spouse,White,Male,United-States,>50K
25,NA,Some-college,Never-married,White,Male,United-States,<=50K
19,Private,Some-college,Never-married,White,Male,United-States,<=50K
31,Private,Bachelors,Separated,Black,Female,United-States,<=50K
29,Self-employed,Bachelors,Married-civ-spouse,White,Male,United-States,>50K
23,Private,Some-college,Never-married,White,Male,United-States,<=50K
79,Private,Some-college,Married-civ-spouse,White,Male,United-States,<=50K
27,Private,HS-grad,Never-married,White,Male,Mexico,<=50K
40,Private,Assoc-acdm,Married-civ-spouse,White,Male,United-States,<=50K
67,NA,10th,Married-civ-spouse,White,Male,United-States,<=50K
18,Private,11th,Never-married,White,Female,United-States,<=50K
31,Government,7th-8th,Married-civ-spouse,White,Male,United-States,<=50K
18,Private,HS-grad,Never-married,White,Male,United-States,<=50K
52,Private,Bachelors,Married-civ-spouse,White,Male,Cuba,<=50K
46,Private,HS-grad,Married-civ-spouse,White,Female,United-States,<=50K
59,Private,HS-grad,Married-civ-spouse,White,Male,United-States,<=50K
44,Private,HS-grad,Divorced,White,Female,United-States,>50K
53,Private,HS-grad,Divorced,White,Female,United-States,<=50K
49,Government,HS-grad,Married-civ-spouse,White,Male,United-States,>50K
33,Private,Masters,Married-civ-spouse,White,Male,United-States,<=50K
30,Private,9th,Never-married,White,Male,United-States,<=50K
43,Federal-gov,Doctorate,Never-married,White,Female,United-States,>50K
57,Private,Assoc-voc,Married-civ-spouse,White,Male,United-States,<=50K
37,Private,Some-college,Divorced,White,Female,United-States,<=50K
28,Private,Some-college,Divorced,Black,Female,United-States,<=50K
30,Private,HS-grad,Married-civ-spouse,Asian-Pac-Islander,Female,NA,<=50K
34,Government,Bachelors,Married-civ-spouse,White,Male,United-States,>50K
29,Government,Some-college,Never-married,White,Male,United-States,<=50K
48,Self-employed,Doctorate,Married-civ-spouse,White,Male,United-States,>50K
37,Private,Some-college,Married-civ-spouse,White,Male,United-States,>50K
48,Private,Assoc-acdm,Divorced,White,Female,England,<=50K
32,Federal-gov,HS-grad,Never-married,Black,Male,United-States,<=50K
76,Private,Masters,Married-civ-spouse,White,Male,United-States,>50K
44,Private,Bachelors,Married-civ-spouse,White,Male,United-States,>50K
47,Self-employed,Masters,Never-married,White,Female,United-States,<=50K
20,Private,Some-college,Never-married,White,Female,United-States,<=50K
29,Private,HS-grad,Never-married,White,Male,United-States,<=50K
32,Self-employed,HS-grad,Married-civ-spouse,White,Male,United-States,>50K
17,NA,10th,Never-married,White,Female,United-States,<=50K
30,Private,11th,Never-married,White,Male,United-States,<=50K
31,Government,HS-grad,Never-married,White,Female,United-States,<=50K
42,Private,HS-grad,Married-civ-spouse,White,Male,United-States,<=50K
24,Private,Bachelors,Never-married,White,Male,United-States,<=50K
38,Private,Prof-school,Married-civ-spouse,White,Male,United-States,>50K
56,Self-employed,HS-grad,Married-civ-spouse,White,Male,Canada,>50K
28,Private,Some-college,Married-civ-spouse,White,Female,United-States,<=50K
36,Private,HS-grad,Never-married,White,Female,United-States,<=50K
53,Private,9th,Married-civ-spouse,White,Male,United-States,<=50K
56,Self-employed,Some-college,Married-civ-spouse,White,Male,United-States,<=50K
49,Government,Assoc-voc,Married-civ-spouse,Black,Male,United-States,>50K
55,Private,Some-college,Married-civ-spouse,White,Male,United-States,<=50K
22,Private,HS-grad,Never-married,White,Male,United-States,<=50K
21,Private,Some-college,Never-married,White,Female,United-States,<=50K
40,Private,Bachelors,Married-civ-spouse,White,Male,United-States,<=50K
30,Private,Bachelors,Never-married,Black,Male,Germany,<=50K
29,Government,Bachelors,Married-civ-spouse,White,Male,United-States,>50K
19,Private,Some-college,Never-married,Black,Male,United-States,<=50K
47,Private,Bachelors,Married-civ-spouse,White,Female,United-States,>50K
20,Private,Some-college,Never-married,White,Female,United-States,<=50K
31,Private,Assoc-acdm,Married-civ-spouse,White,Male,United-States,>50K
35,NA,HS-grad,Married-civ-spouse,White,Male,United-States,<=50K
39,Private,Some-college,Divorced,White,Male,United-States,<=50K
28,Private,Assoc-acdm,Never-married,White,Female,United-States,<=50K
24,Private,HS-grad,Never-married,White,Female,United-States,<=50K
38,Self-employed,HS-grad,Married-civ-spouse,White,Male,United-States,<=50K
37,Private,Bachelors,Married-civ-spouse,White,Male,United-States,<=50K
46,Private,Assoc-acdm,Divorced,Black,Female,United-States,<=50K
38,Federal-gov,Masters,Married-civ-spouse,White,Male,Iran,>50K
43,Self-employed,HS-grad,Married-civ-spouse,White,Male,United-States,<=50K
27,Private,Assoc-voc,Married-civ-spouse,White,Female,United-States,<=50K
20,Private,Some-college,Never-married,White,Male,United-States,<=50K
49,Private,Some-college,Married-civ-spouse,Asian-Pac-Islander,Male,United-States,>50K
61,Self-employed,HS-grad,Married-civ-spouse,White,Male,United-States,<=50K
27,Private,Some-college,Never-married,White,Female,United-States,<=50K
19,Private,Some-college,Never-married,White,Male,Mexico,<=50K
45,Private,Assoc-voc,Never-married,White,Female,United-States,>50K
70,Private,Some-college,Never-married,White,Male,United-States,<=50K
31,Private,HS-grad,Never-married,Black,Female,United-States,<=50K
22,Private,Some-college,Married-civ-spouse,White,Male,United-States,<=50K
36,Private,HS-grad,Widowed,White,Female,United-States,<=50K
64,Private,11th,Married-civ-spouse,White,Male,United-States,<=50K
43,NA,Some-college,Divorced,White,Female,United-States,<=50K
47,Government,Some-college,Divorced,White,Female,Mexico,<=50K
34,Private,HS-grad,Never-married,White,Female,United-States,<=50K
33,Private,Bachelors,Never-married,Asian-Pac-Islander,Female,Philippines,<=50K
21,Private,HS-grad,Never-married,White,Male,United-States,<=50K
52,NA,HS-grad,Divorced,White,Male,United-States,>50K
48,Private,HS-grad,Married-civ-spouse,White,Male,United-States,<=50K
23,Private,Bachelors,Never-married,White,Male,United-States,<=50K
71,Self-employed,Some-college,Separated,Black,Male,United-States,<=50K
29,Private,HS-grad,Divorced,White,Male,United-States,<=50K
42,Private,Bachelors,Separated,Black,Male,United-States,<=50K
68,NA,1st-4th,Divorced,White,Female,United-States,<=50K
25,Private,HS-grad,Never-married,White,Female,United-States,<=50K
44,Self-employed,Masters,Divorced,Asian-Pac-Islander,Female,United-States,<=50K
28,Private,HS-grad,Never-married,Asian-Pac-Islander,Female,England,<=50K
45,Self-employed,Masters,Married-civ-spouse,White,Male,United-States,>50K
36,Private,Some-college,Divorced,White,Female,Mexico,<=50K
39,Federal-gov,Assoc-acdm,Never-married,White,Male,United-States,<=50K
46,Government,Masters,Widowed,White,Male,United-States,<=50K
18,Private,11th,Never-married,White,Male,United-States,<=50K
66,Government,Assoc-voc,Widowed,White,Female,United-States,<=50K
27,Private,HS-grad,Never-married,White,Male,United-States,<=50K
28,Government,HS-grad,Married-civ-spouse,White,Male,United-States,<=50K
51,Private,Some-college,Married-civ-spouse,White,Male,United-States,>50K
27,Private,Bachelors,Never-married,White,Male,United-States,<=50K
28,Government,Bachelors,Married-civ-spouse,White,Male,United-States,>50K
27,Private,HS-grad,Married-spouse-absent,White,Female,United-States,<=50K
21,Private,HS-grad,Never-married,Black,Male,United-States,<=50K
34,Private,HS-grad,Never-married,Black,Male,United-States,<=50K
18,Private,HS-grad,Never-married,White,Male,United-States,<=50K
33,Private,Bachelors,Married-civ-spouse,White,Male,United-States,<=50K
44,Government,Some-college,Married-civ-spouse,Black,Male,United-States,>50K
43,Private,Some-college,Divorced,White,Female,United-States,<=50K
30,Private,Some-college,Never-married,Black,Male,United-States,<=50K
40,Private,7th-8th,Married-civ-spouse,White,Male,Mexico,>50K
37,Federal-gov,Some-college,Married-civ-spouse,White,Male,United-States,>50K
34,Private,HS-grad,Married-civ-spouse,Black,Male,United-States,<=50K
41,Self-employed,Bachelors,Divorced,White,Female,United-States,<=50K
53,NA,Bachelors,Divorced,White,Female,United-States,<=50K
31,Private,Masters,Married-civ-spouse,White,Female,United-States,<=50K
58,Government,Doctorate,Married-civ-spouse,White,Male,United-States,>50K
38,Private,Some-college,Divorced,Black,Female,United-States,<=50K
24,Private,Some-college,Married-civ-spouse,White,Male,United-States,<=50K
41,Government,Bachelors,Married-civ-spouse,Black,Male,United-States,<=50K
47,Private,Some-college,Married-civ-spouse,White,Male,United-States,<=50K
41,Federal-gov,Bachelors,Married-civ-spouse,White,Male,United-States,<=50K
23,Private,5th-6th,Married-civ-spouse,White,Male,Mexico,<=50K
36,Private,Some-college,Divorced,White,Male,United-States,<=50K
40,Federal-gov,Masters,Never-married,White,Female,United-States,>50K
35,Private,Masters,Married-civ-spouse,White,Male,United-States,>50K
24,Self-employed,HS-grad,Never-married,White,Male,United-States,<=50K
26,Private,Masters,Never-married,White,Female,United-States,<=50K
19,NA,HS-grad,Never-married,White,Male,Italy,<=50K
51,Private,Bachelors,Married-civ-spouse,White,Male,United-States,>50K
42,Government,Some-college,Never-married,White,Female,United-States,<=50K
37,Government,HS-grad,Divorced,White,Female,United-States,<=50K
18,Private,11th,Never-married,White,Female,United-States,<=50K
36,Private,Bachelors,Married-civ-spouse,Black,Male,United-States,>50K
35,Private,HS-grad,Divorced,White,Male,United-States,<=50K
58,Self-employed,HS-grad,Married-civ-spouse,White,Female,United-States,>50K
17,Private,11th,Never-married,White,Female,United-States,<=50K
44,Government,HS-grad,Married-civ-spouse,Black,Male,United-States,<=50K
37,Private,HS-grad,Married-civ-spouse,White,Male,United-States,>50K
35,Private,Some-college,Never-married,Amer-Indian-Eskimo,Female,United-States,<=50K
60,Private,HS-grad,Married-civ-spouse,Asian-Pac-Islander,Male,United-States,<=50K
54,Self-employed,7th-8th,Married-civ-spouse,White,Male,United-States,>50K
37,Private,Bachelors,Never-married,Black,Male,United-States,>50K
50,Private,Assoc-acdm,Divorced,White,Female,United-States,<=50K
38,Private,Bachelors,Married-civ-spouse,White,Male,Poland,<=50K
45,Private,Bachelors,Married-civ-spouse,White,Male,United-States,<=50K
25,Private,10th,Never-married,White,Male,United-States,<=50K
31,Private,Some-college,Married-civ-spouse,White,Male,United-States,<=50K
64,NA,1st-4th,Divorced,White,Male,United-States,<=50K
90,Private,HS-grad,Never-married,Black,Male,United-States,<=50K
54,Private,HS-grad,Married-civ-spouse,Black,Male,United-States,<=50K
53,Government,Preschool,Never-married,White,Female,United-States,<=50K
18,Private,HS-grad,Never-married,White,Female,United-States,<=50K
60,NA,10th,Divorced,Amer-Indian-Eskimo,Female,United-States,<=50K
66,Self-employed,HS-grad,Married-civ-spouse,White,Male,United-States,<=50K
75,Private,Assoc-voc,Widowed,White,Female,Columbia,<=50K
65,Private,HS-grad,Divorced,White,Female,United-States,<=50K
35,Private,11th,Separated,Black,Male,United-States,<=50K
41,Private,HS-grad,Divorced,Black,Female,United-States,<=50K
25,Private,Some-college,Never-married,White,Male,United-States,<=50K
33,Private,Some-college,Divorced,Other,Female,United-States,<=50K
28,Private,Prof-school,Never-married,White,Male,United-States,>50K
59,Government,HS-grad,Married-civ-spouse,White,Male,United-States,<=50K
40,Government,Some-college,Never-married,White,Female,United-States,<=50K
41,Private,Bachelors,Married-civ-spouse,White,Male,Iran,>50K
38,Government,Masters,Married-civ-spouse,White,Male,United-States,>50K
23,Private,HS-grad,Never-married,White,Male,United-States,<=50K
40,Private,Bachelors,Married-civ-spouse,White,Male,United-States,>50K
41,Self-employed,HS-grad,Married-civ-spouse,White,Female,United-States,<=50K
